id,name,artist_id,artist,playlist_id,playlist,genres,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,key,mode,time_signature
0pcFsOq2tH5K0NmbSINzet,Noise,5eJJoSS6weFQeI9AtNFLee,Denis Horvat,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"danish techno,deep techno,organic house",0.556,0.703,-10.164,0.0841,0.00503,0.833,0.106,0.0394,122.982,441499,10,0,3
3Tw7T1en0fIwM5RzKPVvCi,Miracle Of The Rose,5eJJoSS6weFQeI9AtNFLee,Denis Horvat,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"danish techno,deep techno,organic house",0.806,0.401,-13.321,0.0559,0.139,0.883,0.109,0.0661,123.014,331486,1,1,3
11BrPvOAiYkziBRFnRJMX4,Divin,5eJJoSS6weFQeI9AtNFLee,Denis Horvat,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"danish techno,deep techno,organic house",0.799,0.661,-13.168,0.0585,0.0166,0.887,0.0935,0.0394,121.992,425336,2,1,4
7K3crqMjkGbrgodeRRwTP3,Royale - Bonus Track,5eJJoSS6weFQeI9AtNFLee,Denis Horvat,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"danish techno,deep techno,organic house",0.809,0.512,-13.177,0.0677,0.034,0.749,0.111,0.16,120.019,429104,6,1,4
0so587BGO1K3OU3fMqF25I,Skywalking,6QSwQEz8CDMg8Rqk8dEkxS,Mathame,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,italian techno,0.683,0.824,-7.779,0.0882,0.0215,0.918,0.0661,0.0308,127.411,374721,8,1,4
00UcM1MkE18GfBns9vkxRm,Departure - Tale Of Us Intro Edit,6QSwQEz8CDMg8Rqk8dEkxS,Mathame,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,italian techno,0.545,0.711,-7.615,0.139,0.155,0.299,0.0711,0.104,124.678,394987,11,0,4
2gbQR2XJlZy461hu9FOrZL,Heading North,39RaU9BN81x3KBo299bwXs,Fideles,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"deep tech house,italian tech house",0.797,0.702,-9.564,0.0521,0.0012,0.673,0.0951,0.0375,124.99,437653,2,1,4
2UCDEXstmpgvf1akDnYRSh,Harmed,39RaU9BN81x3KBo299bwXs,Fideles,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"deep tech house,italian tech house",0.804,0.779,-9.117,0.054,0.00465,0.909,0.111,0.0501,124.0,435894,0,1,4
1MBNeVki4hD8QVuxnAInzj,Endless Sacrifice,39RaU9BN81x3KBo299bwXs,Fideles,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"deep tech house,italian tech house",0.807,0.83,-7.889,0.0526,2.14e-05,0.946,0.108,0.0344,124.004,454827,4,0,4
3DGG953ZwNEMbyVsl3nMWD,Tynos,39RaU9BN81x3KBo299bwXs,Fideles,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"deep tech house,italian tech house",0.655,0.67,-9.837,0.0448,0.01,0.752,0.0865,0.0739,123.028,397820,7,1,3
2Cj8mUKq7MnfkdkiwtQMk8,Vigilans,71rqI5HtraA3qXBwatyG6e,Innellea,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,munich electronic,0.738,0.942,-8.06,0.0647,0.0149,0.808,0.108,0.224,119.982,362453,2,1,4
4vitPW40SuLVOfLWuvwVFM,Impurity,71rqI5HtraA3qXBwatyG6e,Innellea,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,munich electronic,0.734,0.939,-11.015,0.0526,0.00462,0.827,0.0999,0.0372,122.003,398333,11,0,4
5W6U6jQ3CNP9evw8j7nTxS,Rhytidome,71rqI5HtraA3qXBwatyG6e,Innellea,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,munich electronic,0.673,0.872,-9.24,0.0493,0.00373,0.858,0.113,0.152,119.985,424101,11,1,4
24x07NsYBkWQxphdjbvRqj,Weigela,71rqI5HtraA3qXBwatyG6e,Innellea,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,munich electronic,0.728,0.7,-12.272,0.0558,0.0109,0.93,0.111,0.191,122.008,398747,7,1,4
1NB8HcUSulY9WexgXms8ff,Dream Vision,6Jbyd4qzEtbFtswZP1o6Ht,Agents Of Time,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,italian techno,0.71,0.817,-8.785,0.0463,0.00831,0.895,0.129,0.255,124.997,385000,5,0,4
0GO2CwvN7MRATQgTf8NSBK,Floating Time,6Jbyd4qzEtbFtswZP1o6Ht,Agents Of Time,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,italian techno,0.703,0.908,-6.223,0.0423,0.00764,0.868,0.104,0.441,124.989,312280,8,1,4
47daSq9Qjf7PbLxxfJ5eqE,Pro Music,6Jbyd4qzEtbFtswZP1o6Ht,Agents Of Time,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,italian techno,0.771,0.737,-8.692,0.0928,0.00146,0.865,0.104,0.0784,127.993,435467,6,0,4
76vkLcvHm3K7cnTs2zHqaE,Vapor Floor,6Jbyd4qzEtbFtswZP1o6Ht,Agents Of Time,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,italian techno,0.734,0.85,-9.764,0.047,0.229,0.563,0.12,0.0564,128.983,388667,11,0,4
6Z5bWSCgfgYc3MjqvFOAeb,Dawning,02DWGcShQivFepRvGJ7xhB,Adriatique,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"deep disco house,melodic techno,swiss house",0.351,0.362,-10.666,0.0448,0.492,0.846,0.126,0.0942,61.172,242056,11,1,4
0JOk9J79Sj7qn3GIrNixY1,Awakening Machines,02DWGcShQivFepRvGJ7xhB,Adriatique,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"deep disco house,melodic techno,swiss house",0.515,0.88,-9.644,0.0461,0.000693,0.856,0.115,0.367,94.999,366944,10,0,5
3Cl60gu4WlHSnOhBwVr0tg,Random Notes Orchestra,02DWGcShQivFepRvGJ7xhB,Adriatique,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"deep disco house,melodic techno,swiss house",0.714,0.728,-10.06,0.0486,0.00317,0.899,0.0808,0.0486,121.997,414984,4,0,4
0zqbmlfewhUnvXdUZ3jVIi,Nude,02DWGcShQivFepRvGJ7xhB,Adriatique,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"deep disco house,melodic techno,swiss house",0.6,0.532,-8.627,0.0309,0.0305,0.0894,0.457,0.249,136.508,218000,3,0,4
6BStYTVQ4IrimCVbhRzZ5X,Panchromatic,02DWGcShQivFepRvGJ7xhB,Adriatique,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"deep disco house,melodic techno,swiss house",0.672,0.871,-8.371,0.0375,0.000255,0.805,0.0975,0.0675,119.999,507402,11,0,4
0HtpvICdObj4BkgIErXnuW,Tachykardia,02DWGcShQivFepRvGJ7xhB,Adriatique,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"deep disco house,melodic techno,swiss house",0.496,0.64,-9.008,0.0321,0.219,0.812,0.0997,0.0642,89.994,256206,5,0,4
0nuPchVmlTFVj6LeqqIDLX,Point Of No Return,02DWGcShQivFepRvGJ7xhB,Adriatique,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"deep disco house,melodic techno,swiss house",0.557,0.775,-9.201,0.0357,0.00978,0.906,0.311,0.0303,116.002,335199,5,0,4
2nYhHkWKgJZ0QHzyIDgjEO,Buchla's Dreaming,02DWGcShQivFepRvGJ7xhB,Adriatique,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"deep disco house,melodic techno,swiss house",0.661,0.656,-10.122,0.0365,0.0516,0.738,0.0951,0.0983,123.008,226880,0,1,4
2lObMVH9UXvTE9JBfxaI3r,Studies In Dance Theory,02DWGcShQivFepRvGJ7xhB,Adriatique,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"deep disco house,melodic techno,swiss house",0.73,0.674,-8.168,0.0524,0.0585,0.908,0.104,0.329,123.004,407904,2,1,4
00Fx3RRfjbl0NdZVUqAY6D,Mystery,02DWGcShQivFepRvGJ7xhB,Adriatique,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"deep disco house,melodic techno,swiss house",0.526,0.515,-8.255,0.0298,0.226,0.0539,0.0944,0.0368,103.047,285695,7,0,4
11XF9OLSipjEOa1PMDO6SG,Ultraschall,02DWGcShQivFepRvGJ7xhB,Adriatique,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"deep disco house,melodic techno,swiss house",0.551,0.739,-10.382,0.0438,0.392,0.931,0.0947,0.148,152.598,232748,4,0,4
1TgAqIwTCx4mftFIEfnxZV,Ray - Reincarnation,02DWGcShQivFepRvGJ7xhB,Adriatique,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"deep disco house,melodic techno,swiss house",0.64,0.532,-11.455,0.0309,0.162,0.79,0.261,0.341,123.008,248500,9,0,4
3jsVgZ4mOG6mQ2VSE2Y9J1,Golden Bird,02DWGcShQivFepRvGJ7xhB,Adriatique,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"deep disco house,melodic techno,swiss house",0.724,0.493,-13.466,0.0478,0.0237,0.765,0.0956,0.0584,121.982,294967,1,1,4
4VBdMWl1vxeMX4wwkVPdGM,Aratak,11aPF3sc8lDWNqPVInm4Zx,Kevin de Vries,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,dark techno,0.827,0.452,-11.174,0.0621,0.117,0.855,0.102,0.0524,125.005,432961,5,1,4
2zaAL1DB5RfYLJk4k0dWWa,Sciamachy,11aPF3sc8lDWNqPVInm4Zx,Kevin de Vries,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,dark techno,0.789,0.902,-11.628,0.0731,0.0281,0.9,0.0975,0.0997,126.005,436213,10,0,4
2SDUB73d6VEXIakQG21hKD,Sciamachy - Konstantin Sibold Remix,11aPF3sc8lDWNqPVInm4Zx,Kevin de Vries,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,dark techno,0.8,0.874,-9.099,0.042,0.0141,0.92,0.106,0.0387,123.993,435747,1,1,4
6DuTXPpowLA1vk8fzqaLtB,Nothing Around Us,6QSwQEz8CDMg8Rqk8dEkxS,Mathame,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,italian techno,0.589,0.889,-7.62,0.0358,0.00369,0.165,0.127,0.309,124.988,345600,10,0,4
1JodrnwZ3jp2lZ99we5TbI,22,6QSwQEz8CDMg8Rqk8dEkxS,Mathame,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,italian techno,0.864,0.444,-12.561,0.11,0.0141,0.862,0.0667,0.224,127.011,378053,5,0,4
22tFXsl4XmedYLNMU88qlx,Fade In To You,6QSwQEz8CDMg8Rqk8dEkxS,Mathame,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,italian techno,0.816,0.437,-14.903,0.139,0.0327,0.775,0.112,0.111,124.023,387197,6,0,4
57Yb8B63nwpYp3i1sbE6RA,Endeavour,2Va4TMOAXwdFAcakAUNSsV,Ae:ther,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,deep techno,0.807,0.711,-10.243,0.0556,0.00444,0.893,0.111,0.361,123.004,394135,10,0,4
1Cfvp7vSQTWaGqCGpneYnU,Spectre,2Va4TMOAXwdFAcakAUNSsV,Ae:ther,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,deep techno,0.799,0.433,-13.803,0.0565,0.00157,0.892,0.11,0.319,124.006,367760,1,0,4
5mWIDc1qe2JeFgagKcCwlN,Raven,2Va4TMOAXwdFAcakAUNSsV,Ae:ther,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,deep techno,0.776,0.656,-13.004,0.0542,0.00954,0.905,0.11,0.219,122.991,395160,8,0,4
0uKKDJ3L2ayyhrrhT4iI9v,Nova,1UL813H5aj3e8ekE5RqWqc,Tale Of Us,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"italian techno,melodic techno,minimal tech house",0.746,0.394,-18.059,0.0718,0.504,0.914,0.104,0.069,123.001,442525,8,1,4
1HcsKXJESpP7H6Y79kwOar,Paradigm,6Jbyd4qzEtbFtswZP1o6Ht,Agents Of Time,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,italian techno,0.8,0.725,-8.645,0.0425,0.0103,0.946,0.117,0.0737,124.997,370274,8,1,4
03o9urCPQZRfDrSu8bDpMt,Motion,1doQgXssRfKnLx70adszbK,Recondite,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"ambient techno,deep techno,electronica,melodic techno,microhouse,minimal techno",0.808,0.53,-15.515,0.0598,0.083,0.867,0.0758,0.193,122.01,368111,2,1,4
1Gk0rfKm4iL6fFU9t92J4J,Nuits Fauves,6ZCurfrzS9QlyjZgZRxRXb,Ovend,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,french techno,0.681,0.533,-11.376,0.036,0.21,0.879,0.0825,0.221,124.002,545173,0,0,4
1zL5aYXB5G1g4GEvdCMa68,Portal,48LWLoeY0dhwaiX1FRsn72,Mind Against,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"deep techno,italian techno,melodic techno,minimal techno",0.659,0.623,-10.085,0.0449,0.0651,0.868,0.0853,0.0927,125.022,364790,1,1,4
5lTHpRkQtd6L7JMYStC7DB,Lotus,39RaU9BN81x3KBo299bwXs,Fideles,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"deep tech house,italian tech house",0.788,0.624,-13.042,0.0381,0.000937,0.831,0.134,0.342,123.02,432116,7,1,4
6qRPjoBKe40JPbIastQNP7,Tide Slide,7wXzAJOG2A0jtJXh5VucxT,SCB,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,dark techno,0.644,0.556,-9.592,0.0466,0.00215,0.917,0.0983,0.102,126.007,481022,9,0,4
43oKwzTVah9yN8LV2MDMR8,Quantic,7E0ZeAt3clBvTXWsvOIV7v,Øostil,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"melodic techno,mexican techno",0.721,0.591,-14.49,0.0455,0.0387,0.951,0.115,0.0354,126.009,402007,1,1,4
0IIIo4fVxdFJUGXRqQFtkF,Universum,2QFnCeEbTqsb0YUYpFl08v,Sterac,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"minimal dub,techno",0.803,0.682,-13.933,0.0654,0.00293,0.939,0.11,0.656,129.998,371028,10,0,4
3wsW22MRT3KjLCBNVYdBbE,Phase In,6VFlMencBB4ClqDYRzHj3H,Edit Select,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"hypnotic techno,minimal dub,scottish techno",0.517,0.626,-16.445,0.0515,0.408,0.909,0.0714,0.0764,134.005,407658,7,1,3
193wklOvnpCUBWcOvUlfWK,Subterrel + Ex Funzione,3gqqyAsMBj22JNd5zPx2cY,Luigi Tozzi,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"dub techno,minimal dub",0.543,0.564,-13.315,0.0332,0.106,0.819,0.388,0.0362,126.0,830183,10,0,4
2p6Ml3eGXmsDt4NRdsTyyo,Cyclone,5Ls75umF4lBOQVp3pJAlbW,Konstantin Sibold,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,,0.65,0.723,-10.072,0.0434,0.00118,0.718,0.102,0.102,126.025,436191,11,1,4
2j0wLB9JXNyxx3WHH6bWNS,Changing Weather,2EpNqFMVXOEGaliyKnZzDt,Hunter/Game,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,italian techno,0.777,0.433,-16.41,0.0738,0.524,0.853,0.107,0.187,123.984,341841,10,0,4
0AAEzDET0T678jV1wt85Iv,Mágoa,11aPF3sc8lDWNqPVInm4Zx,Kevin de Vries,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,dark techno,0.791,0.549,-11.847,0.0792,0.00011,0.934,0.0806,0.132,126.008,367378,1,1,4
24Y3Pcws3IDc3SPSyh4THO,Ibn Sina,356puk5By7WbXAFFZ8Uelf,Tone Depth,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,melodic techno,0.758,0.364,-13.807,0.0668,0.203,0.843,0.0932,0.101,123.016,499512,11,0,4
0ybE4PFC5rQaSdu9y2ZtEc,Valvate,1doQgXssRfKnLx70adszbK,Recondite,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"ambient techno,deep techno,electronica,melodic techno,microhouse,minimal techno",0.767,0.36,-16.038,0.0484,0.188,0.91,0.117,0.0368,123.016,333973,1,0,4
2dDTKI914CYlPdO6UUrESQ,Rainmaker,1doQgXssRfKnLx70adszbK,Recondite,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"ambient techno,deep techno,electronica,melodic techno,microhouse,minimal techno",0.806,0.584,-20.434,0.0651,0.0383,0.955,0.111,0.0284,126.011,398187,4,0,4
5r9830XnjyvWJ1LL7HkyEl,Saudade,1doQgXssRfKnLx70adszbK,Recondite,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"ambient techno,deep techno,electronica,melodic techno,microhouse,minimal techno",0.869,0.406,-15.804,0.104,0.186,0.898,0.102,0.0714,121.035,355853,4,0,4
6sOqMsUOWb3Av0E2BVxKsk,Rufus,1doQgXssRfKnLx70adszbK,Recondite,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"ambient techno,deep techno,electronica,melodic techno,microhouse,minimal techno",0.807,0.432,-18.616,0.0494,0.0431,0.953,0.11,0.281,122.005,458667,11,0,4
4keV7H48VW9PPZorPkmrXQ,Step Back,1doQgXssRfKnLx70adszbK,Recondite,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"ambient techno,deep techno,electronica,melodic techno,microhouse,minimal techno",0.902,0.324,-18.68,0.0905,0.0936,0.916,0.082,0.137,122.004,393640,2,1,4
51brYcBzBMlvp5q4zRQVA9,Arcane,1doQgXssRfKnLx70adszbK,Recondite,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"ambient techno,deep techno,electronica,melodic techno,microhouse,minimal techno",0.626,0.5,-16.337,0.0326,0.153,0.915,0.0932,0.0268,124.008,378667,4,0,4
32LPDaqWQ5MoHC1TDP9QuV,Inception,3F4cmqlG4wCV3aEZlHHO8p,Woo York,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"deep techno,melodic techno,ukrainian electronic,ukrainian experimental",0.237,0.134,-22.377,0.0363,0.951,0.913,0.0784,0.0353,167.164,205221,3,1,4
4nH5SGXoszXoBbbQpNHOEc,More Than a Feeling,3F4cmqlG4wCV3aEZlHHO8p,Woo York,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"deep techno,melodic techno,ukrainian electronic,ukrainian experimental",0.773,0.487,-13.635,0.0732,0.0687,0.908,0.0861,0.0836,125.995,248458,8,1,4
4Z97AwBqidXaeFhphqqZRn,Through Peaks and Valleys,3F4cmqlG4wCV3aEZlHHO8p,Woo York,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"deep techno,melodic techno,ukrainian electronic,ukrainian experimental",0.834,0.589,-13.35,0.0916,0.146,0.854,0.164,0.249,125.906,339076,7,1,4
6e5YfURTtRYJH9rBUB24Mp,Burning With You,3F4cmqlG4wCV3aEZlHHO8p,Woo York,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"deep techno,melodic techno,ukrainian electronic,ukrainian experimental",0.757,0.51,-15.113,0.0614,0.146,0.894,0.0988,0.0795,126.057,341693,7,1,4
2FyhQvP8k23v99vJGtHM9l,Energy Pulse,3F4cmqlG4wCV3aEZlHHO8p,Woo York,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"deep techno,melodic techno,ukrainian electronic,ukrainian experimental",0.805,0.703,-13.717,0.0456,0.00276,0.939,0.0943,0.0753,126.006,375213,10,0,4
1vcdVpSsJjK6U4mIkbtS68,Kadastre,3F4cmqlG4wCV3aEZlHHO8p,Woo York,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"deep techno,melodic techno,ukrainian electronic,ukrainian experimental",0.775,0.362,-15.663,0.135,0.312,0.841,0.113,0.216,124.993,402120,4,0,4
2jZgsecrfvJxmSu749YWEF,Equilibrium,3F4cmqlG4wCV3aEZlHHO8p,Woo York,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"deep techno,melodic techno,ukrainian electronic,ukrainian experimental",0.76,0.469,-16.194,0.0644,0.363,0.933,0.11,0.0516,128.005,365873,7,1,4
14DHbBvbQOaxykDaxPeLEn,Walk Along The Rainbow,3F4cmqlG4wCV3aEZlHHO8p,Woo York,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"deep techno,melodic techno,ukrainian electronic,ukrainian experimental",0.805,0.462,-12.69,0.0576,0.0376,0.922,0.12,0.059,124.987,369971,7,1,4
7K9cdcf3DbWC6IqkbA0p2A,Second Breath,3F4cmqlG4wCV3aEZlHHO8p,Woo York,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"deep techno,melodic techno,ukrainian electronic,ukrainian experimental",0.442,0.444,-13.36,0.141,0.0257,0.878,0.17,0.245,126.006,366280,7,1,4
12wa4DWJXbaBcaXhEIoi37,Chasing The Dream,3F4cmqlG4wCV3aEZlHHO8p,Woo York,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"deep techno,melodic techno,ukrainian electronic,ukrainian experimental",0.799,0.676,-13.297,0.0726,0.167,0.874,0.0767,0.141,121.996,358347,11,0,4
6OZVUhvRWAOMK8YBPUgmUT,There is a Light,3F4cmqlG4wCV3aEZlHHO8p,Woo York,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"deep techno,melodic techno,ukrainian electronic,ukrainian experimental",0.758,0.593,-13.105,0.0686,0.102,0.899,0.0963,0.402,125.003,375320,7,1,4
2HOHlBct5O45kjGE0HDSCw,Rise,3F4cmqlG4wCV3aEZlHHO8p,Woo York,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"deep techno,melodic techno,ukrainian electronic,ukrainian experimental",0.529,0.27,-18.918,0.0375,0.744,0.945,0.086,0.0429,125.914,311680,7,1,4
6plWxzX89sqtajF4QA9NFh,The Hatchet,5OvpF1A65DXs93M9NfPIjT,Patrice Bäumel,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"deep techno,melodic techno,minimal techno,organic house",0.741,0.907,-9.941,0.057,0.018,0.822,0.111,0.856,122.985,406435,0,1,4
2FpNAzNlcq1sgwPg1dX6Hj,Serpent,5OvpF1A65DXs93M9NfPIjT,Patrice Bäumel,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"deep techno,melodic techno,minimal techno,organic house",0.8,0.917,-10.022,0.0475,0.000826,0.929,0.109,0.0648,123.011,470344,7,1,4
4ukLAzXMLNzr9yxjlH7mJF,Voices From The Dawn,02DWGcShQivFepRvGJ7xhB,Adriatique,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"deep disco house,melodic techno,swiss house",0.716,0.778,-10.031,0.0331,9.66e-05,0.876,0.0964,0.0278,121.011,428940,5,1,4
1W34fm437pe2u3mWBpGyx0,Ray,02DWGcShQivFepRvGJ7xhB,Adriatique,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"deep disco house,melodic techno,swiss house",0.807,0.497,-11.137,0.0415,0.012,0.886,0.112,0.469,123.009,392674,7,1,4
0BjetNSdK4FAuuCVtgLimz,Modelo,5eJJoSS6weFQeI9AtNFLee,Denis Horvat,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"danish techno,deep techno,organic house",0.552,0.743,-11.981,0.0584,0.000251,0.844,0.378,0.0336,122.003,568628,1,0,4
104PPmi5hDJjyxKZH82rxz,The Bender,5eJJoSS6weFQeI9AtNFLee,Denis Horvat,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"danish techno,deep techno,organic house",0.667,0.638,-9.393,0.109,0.000221,0.868,0.235,0.378,123.005,502974,9,1,4
1CqdvktqEtll6qUg50WCLT,Natural Causes,5eJJoSS6weFQeI9AtNFLee,Denis Horvat,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"danish techno,deep techno,organic house",0.838,0.601,-6.858,0.177,0.0284,0.91,0.107,0.109,120.125,465472,10,0,4
6u0A0WjtFsLAyNSyYjaPjK,Days Gone,48LWLoeY0dhwaiX1FRsn72,Mind Against,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"deep techno,italian techno,melodic techno,minimal techno",0.609,0.629,-8.702,0.0334,0.00732,0.935,0.103,0.0459,124.018,381832,1,0,4
7D0sJIi62joQzcMpvhkf9A,Cloud Nine,48LWLoeY0dhwaiX1FRsn72,Mind Against,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"deep techno,italian techno,melodic techno,minimal techno",0.78,0.543,-11.038,0.0498,0.0425,0.846,0.0903,0.16,125.992,413586,1,1,4
0Eg6FaVKUE392vWAsjrLaZ,Cloud Nine - Alex.Do Remix,48LWLoeY0dhwaiX1FRsn72,Mind Against,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"deep techno,italian techno,melodic techno,minimal techno",0.709,0.578,-10.435,0.0453,0.00225,0.78,0.108,0.671,127.494,460013,8,0,4
7enI1KbQAwrMcu6Zf5FScf,Strand,2nq2BeSbzExGAv3Y4HgUf7,Stephan Bodzin,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"deep techno,german techno,minimal techno",0.727,0.82,-11.369,0.0473,0.0227,0.915,0.101,0.0785,122.001,468514,11,1,4
3E8J2JmkdGiTBldoqJ5yEB,Catamaran,2nq2BeSbzExGAv3Y4HgUf7,Stephan Bodzin,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"deep techno,german techno,minimal techno",0.768,0.551,-13.985,0.0587,0.0296,0.831,0.0736,0.17,125.019,499490,1,0,4
3simdb33cqrSnEn5tr6Ps5,Impressum,39RaU9BN81x3KBo299bwXs,Fideles,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"deep tech house,italian tech house",0.772,0.426,-15.59,0.0545,0.423,0.841,0.107,0.0884,124.015,396488,2,1,4
3gH7dvV8N7nAbcvndrXl1X,Hadar,39RaU9BN81x3KBo299bwXs,Fideles,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"deep tech house,italian tech house",0.734,0.505,-18.215,0.0444,0.00165,0.836,0.479,0.105,125.0,408623,2,0,4
4jpt3geF6TY58LZjzfI446,The Tensior,39RaU9BN81x3KBo299bwXs,Fideles,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"deep tech house,italian tech house",0.795,0.479,-11.148,0.0614,0.11,0.792,0.0746,0.0351,120.001,407139,4,0,4
1EjHEhTIKNrtubWLHQP4wY,Avior,39RaU9BN81x3KBo299bwXs,Fideles,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"deep tech house,italian tech house",0.768,0.386,-16.638,0.0703,0.494,0.928,0.111,0.308,124.993,437860,2,1,4
193UIb8skS5Hz3TFbfvx3w,Kalotypse,39RaU9BN81x3KBo299bwXs,Fideles,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"deep tech house,italian tech house",0.791,0.736,-12.839,0.0419,0.0575,0.903,0.0973,0.0437,118.997,490184,0,1,4
1bTsBoRovfCaJ2L7uH42pw,Monument,1UL813H5aj3e8ekE5RqWqc,Tale Of Us,4YqlPeF8NyuiG6MymeSvK9,Afterlife Releases,"italian techno,melodic techno,minimal tech house",0.75,0.912,-10.066,0.0402,0.000555,0.877,0.0919,0.151,124.996,360787,6,1,4
